FHR,TOCO,SpO2,RespRate,Temp
130.75,45.0,98.0,14.0,28.299999237060547
130.75,43.0,98.0,14.0,28.299999237060547
130.75,40.0,98.0,14.0,28.299999237060547
130.75,38.0,98.0,14.0,28.299999237060547
130.75,33.0,98.0,14.0,28.299999237060547
130.75,41.0,98.0,14.0,28.299999237060547
130.75,45.0,98.0,14.0,28.299999237060547
131.0,44.0,98.0,14.0,28.299999237060547
131.0,40.5,98.0,14.0,28.299999237060547
131.0,43.0,98.0,14.0,28.299999237060547
131.0,48.5,98.0,14.0,28.299999237060547
131.0,54.0,98.0,14.0,28.299999237060547
130.75,51.5,98.0,14.0,28.299999237060547
130.75,45.0,98.0,14.0,28.299999237060547
0.0,41.0,98.0,14.0,28.299999237060547
0.0,54.5,98.0,14.0,28.299999237060547
0.0,60.5,98.0,14.0,28.299999237060547
0.0,65.0,98.0,14.0,28.299999237060547
0.0,65.0,98.0,14.0,28.299999237060547
0.0,62.0,98.0,14.0,28.299999237060547
0.0,56.5,98.0,14.0,28.299999237060547
0.0,56.0,98.0,14.0,28.299999237060547
0.0,64.5,98.0,14.0,28.299999237060547
0.0,66.5,98.0,14.0,28.299999237060547
0.0,66.0,98.0,14.0,28.299999237060547
0.0,64.5,98.0,14.0,28.299999237060547
126.0,59.5,98.0,14.0,28.299999237060547
126.0,52.5,98.0,14.0,28.299999237060547
123.0,44.5,98.0,14.0,28.299999237060547
123.0,53.5,98.0,14.0,28.299999237060547
123.0,56.5,98.0,14.0,28.299999237060547
123.0,56.5,98.0,14.0,28.299999237060547
125.75,53.0,98.0,14.0,28.299999237060547
125.75,51.5,98.0,14.0,28.299999237060547
125.75,49.0,98.0,14.0,28.299999237060547
125.75,46.0,98.0,14.0,28.299999237060547
125.75,51.5,98.0,14.0,28.299999237060547
125.75,51.0,98.0,14.0,28.299999237060547
125.75,51.5,98.0,14.0,28.299999237060547
125.75,45.0,98.0,14.0,28.299999237060547
125.75,51.0,98.0,14.0,28.299999237060547
125.75,55.0,98.0,14.0,28.299999237060547
126.0,54.5,98.0,14.0,28.299999237060547
126.0,50.0,98.0,14.0,28.299999237060547
0.0,46.5,98.0,14.0,28.299999237060547
0.0,51.5,98.0,14.0,28.299999237060547
0.0,52.5,98.0,14.0,28.299999237060547
0.0,52.5,98.0,14.0,28.299999237060547
128.0,51.5,98.0,14.0,28.299999237060547
128.0,54.5,98.0,14.0,28.299999237060547
128.0,55.5,98.0,14.0,28.299999237060547
128.0,56.5,98.0,14.0,28.299999237060547
128.0,54.0,98.0,14.0,28.299999237060547
128.0,56.5,98.0,14.0,28.299999237060547
128.0,60.5,98.0,14.0,28.299999237060547
128.0,61.0,98.0,14.0,28.299999237060547
127.75,59.5,98.0,14.0,28.299999237060547
128.0,56.0,98.0,14.0,28.299999237060547
128.0,53.5,98.0,14.0,28.299999237060547
128.5,55.5,98.5,14.0,28.299999237060547
128.5,60.0,99.0,14.0,28.299999237060547
127.5,60.0,98.5,14.0,28.299999237060547
126.0,58.5,98.0,14.0,28.299999237060547
126.0,55.5,98.0,14.0,28.299999237060547
124.25,52.0,98.0,14.0,28.299999237060547
124.25,47.5,98.0,14.0,28.299999237060547
124.5,44.5,98.0,14.0,28.299999237060547
124.5,49.5,98.0,14.0,28.299999237060547
124.0,58.0,98.0,14.0,28.299999237060547
124.0,58.5,98.0,14.0,28.299999237060547
123.75,58.5,98.0,14.0,28.299999237060547
123.75,59.0,98.0,14.0,28.299999237060547
123.0,54.5,98.0,14.0,28.299999237060547
123.0,51.0,98.0,14.0,28.299999237060547
123.25,46.0,98.0,14.0,28.299999237060547
123.25,56.0,98.0,14.0,28.299999237060547
123.0,61.0,98.0,14.0,28.299999237060547
123.0,61.0,98.0,14.0,28.299999237060547
123.75,62.0,98.0,14.0,28.299999237060547
123.75,59.5,98.0,14.0,28.299999237060547
124.5,58.0,98.0,14.0,28.299999237060547
124.5,57.0,98.0,14.0,28.299999237060547
123.25,63.5,98.0,14.0,28.299999237060547
123.25,62.5,98.0,14.0,28.299999237060547
123.5,60.5,98.0,14.0,28.299999237060547
124.5,57.5,98.5,14.0,28.299999237060547
124.5,60.0,99.0,14.0,28.299999237060547
126.25,67.0,98.5,14.0,28.299999237060547
126.25,64.0,98.0,14.0,28.299999237060547
126.25,61.5,98.0,14.0,28.299999237060547
126.25,57.0,98.0,14.0,28.299999237060547
126.25,50.5,98.0,14.0,28.299999237060547
127.5,49.5,98.0,14.0,28.299999237060547
127.5,49.5,98.0,14.0,28.299999237060547
127.0,50.5,98.0,14.0,28.299999237060547
127.0,48.0,98.0,14.0,28.299999237060547
128.0,41.0,98.0,14.0,28.299999237060547
128.0,40.5,98.0,14.0,28.299999237060547
128.5,44.0,98.0,14.0,28.299999237060547
128.5,46.5,98.0,14.0,28.299999237060547
129.0,41.0,98.0,14.0,28.299999237060547
129.0,31.5,98.0,14.0,28.299999237060547
131.25,28.0,98.0,14.0,28.299999237060547
130.5,34.5,98.0,14.0,28.299999237060547
130.5,40.5,98.0,14.0,28.299999237060547
129.75,41.0,98.0,14.0,28.299999237060547
129.75,41.0,98.0,14.0,28.299999237060547
129.75,41.5,98.0,14.0,28.299999237060547
128.5,42.0,98.0,14.0,28.299999237060547
128.5,41.0,98.0,14.0,28.299999237060547
129.0,44.0,98.0,14.0,28.299999237060547
129.0,45.0,98.0,14.0,28.299999237060547
129.5,45.5,98.0,14.0,28.299999237060547
129.5,51.0,98.0,14.0,28.299999237060547
130.5,53.0,98.0,14.0,28.299999237060547
130.0,52.0,98.0,14.0,28.299999237060547
130.0,49.5,98.0,14.0,28.299999237060547
130.25,48.0,98.0,14.0,28.299999237060547
130.25,54.5,98.0,14.0,28.299999237060547
130.25,57.0,98.0,14.0,28.299999237060547
130.25,57.5,98.0,14.0,28.299999237060547
132.25,58.5,98.0,14.0,28.299999237060547
132.25,59.0,98.0,14.0,28.299999237060547
132.25,59.5,98.0,14.0,28.299999237060547
132.25,54.0,98.0,14.0,28.299999237060547
132.25,49.5,98.0,14.0,28.299999237060547
132.5,53.0,98.0,14.0,28.299999237060547
132.5,63.0,98.0,14.0,28.299999237060547
132.75,62.5,98.0,14.0,28.299999237060547
132.75,62.5,98.0,14.0,28.299999237060547
131.0,58.5,98.0,14.0,28.299999237060547
131.0,54.0,98.0,14.0,28.299999237060547
131.0,61.5,98.0,14.0,28.299999237060547
131.0,60.5,98.0,14.0,28.299999237060547
132.0,59.0,98.0,14.0,28.299999237060547
132.0,55.5,98.5,14.0,28.299999237060547
132.0,53.0,99.0,14.0,28.299999237060547
132.75,59.0,99.0,14.0,28.299999237060547
132.75,58.5,99.0,14.0,28.299999237060547
133.75,59.5,99.0,14.0,28.299999237060547
133.75,54.5,99.0,14.0,28.299999237060547
136.75,48.0,99.0,14.0,28.299999237060547
134.25,45.0,99.0,14.0,28.299999237060547
134.25,53.5,99.0,14.0,28.299999237060547
134.25,55.0,99.0,14.0,28.299999237060547
133.5,55.5,98.5,14.0,28.299999237060547
133.5,55.5,98.0,14.0,28.299999237060547
134.75,55.0,98.0,14.0,28.299999237060547
134.75,51.0,98.0,14.0,28.299999237060547
121.75,41.5,98.0,14.0,28.299999237060547
121.75,36.5,98.0,14.0,28.299999237060547
119.5,31.5,98.0,14.0,28.299999237060547
119.5,40.0,98.0,14.0,28.299999237060547
115.0,47.5,98.5,14.0,28.299999237060547
115.0,49.5,99.0,14.0,28.299999237060547
114.75,50.5,98.5,14.0,28.299999237060547
114.75,49.5,98.0,14.0,28.299999237060547
113.25,50.0,98.0,14.0,28.299999237060547
113.25,49.5,98.0,14.0,28.299999237060547
113.5,48.0,98.0,14.0,28.299999237060547
113.5,43.0,98.0,14.0,28.299999237060547
112.5,37.5,98.0,14.0,28.299999237060547
112.5,34.0,98.0,14.0,28.299999237060547
114.0,41.5,98.0,14.0,28.299999237060547
114.0,48.5,98.0,14.0,28.299999237060547
115.5,51.0,98.5,14.0,28.299999237060547
115.5,50.5,99.0,14.0,28.299999237060547
112.5,51.5,98.5,14.0,28.299999237060547
112.5,52.5,98.0,14.0,28.299999237060547
112.75,51.0,98.5,14.0,28.299999237060547
111.0,53.0,99.0,14.0,28.299999237060547
111.0,53.0,99.0,14.0,28.299999237060547
111.0,44.5,99.0,14.0,28.299999237060547
111.0,39.5,99.0,14.0,28.299999237060547
111.0,42.5,99.0,14.0,28.299999237060547
111.0,51.0,99.0,14.0,28.299999237060547
111.0,53.5,99.0,14.0,28.299999237060547
110.75,52.5,99.0,14.0,28.299999237060547
110.75,38.5,99.0,14.0,28.299999237060547
111.0,39.5,99.0,14.0,28.299999237060547
111.0,47.0,99.0,14.0,28.299999237060547
110.75,49.0,99.0,14.0,28.299999237060547
110.75,50.0,99.0,14.0,28.299999237060547
110.75,49.5,99.0,14.0,28.299999237060547
119.5,46.5,99.0,14.0,28.299999237060547
119.5,39.5,99.0,14.0,28.299999237060547
119.75,44.0,99.0,14.0,28.299999237060547
120.5,50.0,99.0,14.0,28.299999237060547
120.5,51.5,99.0,14.0,28.299999237060547
119.75,52.5,99.0,14.0,28.299999237060547
119.75,51.0,99.0,14.0,28.299999237060547
120.25,45.0,99.0,14.0,28.299999237060547
120.25,45.0,99.0,14.0,28.299999237060547
120.25,49.5,99.0,14.0,28.299999237060547
120.25,50.5,99.0,14.0,28.299999237060547
120.25,52.0,99.0,14.0,28.299999237060547
120.25,52.0,99.0,14.0,28.299999237060547
120.25,52.0,99.0,14.0,28.299999237060547
121.0,51.0,99.0,14.0,28.299999237060547
121.0,47.5,99.0,14.0,28.299999237060547
120.75,47.0,99.0,14.0,28.299999237060547
120.75,53.0,99.0,14.0,28.299999237060547
121.0,55.0,99.0,14.0,28.299999237060547
121.0,54.5,99.0,14.0,28.299999237060547
121.5,55.0,99.0,14.0,28.299999237060547
121.5,55.0,99.0,14.0,28.299999237060547
121.5,52.5,99.0,14.0,28.299999237060547
121.5,55.5,99.0,14.0,28.299999237060547
122.25,56.0,99.0,14.0,28.299999237060547
122.25,56.0,99.0,14.0,28.299999237060547
124.5,54.5,99.0,14.0,28.299999237060547
125.75,54.0,99.0,14.0,28.299999237060547
125.75,53.5,99.0,14.0,28.299999237060547
127.0,52.5,99.0,14.0,28.299999237060547
127.0,54.5,99.0,14.0,28.299999237060547
127.0,54.0,99.0,14.0,28.299999237060547
127.0,53.0,99.0,14.0,28.299999237060547
126.5,51.5,99.0,14.0,28.299999237060547
126.5,51.0,99.0,14.0,28.299999237060547
127.0,52.0,99.0,14.0,28.299999237060547
127.0,52.0,99.0,14.0,28.299999237060547
125.25,52.5,99.0,14.0,28.299999237060547
124.25,51.5,99.0,14.0,28.299999237060547
124.25,51.0,98.5,14.0,28.299999237060547
122.5,53.0,98.0,14.0,28.299999237060547
122.5,51.5,98.5,14.0,28.299999237060547
119.75,50.5,99.0,14.0,28.299999237060547
119.75,53.5,99.0,14.0,28.299999237060547
119.75,53.5,99.0,14.0,28.299999237060547
117.5,53.0,99.0,14.0,28.299999237060547
117.5,53.0,99.0,14.0,28.299999237060547
113.75,51.0,99.0,14.0,28.299999237060547
113.75,47.0,99.0,14.0,28.399999618530277
114.5,50.5,99.0,14.0,28.399999618530277
114.5,50.5,99.0,14.0,28.399999618530277
115.75,51.0,99.0,14.0,28.399999618530277
115.75,51.0,99.0,14.0,28.399999618530277
117.75,48.5,99.0,14.0,28.399999618530277
117.75,46.0,99.0,14.0,28.299999237060547
120.75,46.5,99.0,14.0,28.399999618530277
120.75,47.0,99.0,14.0,28.399999618530277
122.75,47.5,99.0,14.0,28.399999618530277
122.75,47.5,99.0,14.0,28.399999618530277
124.25,48.5,99.0,14.0,28.399999618530277
125.0,47.5,99.0,14.0,28.399999618530277
125.0,46.0,99.0,14.0,28.399999618530277
125.0,47.5,99.0,14.0,28.399999618530277
132.75,48.0,99.0,14.0,28.399999618530277
132.75,48.0,99.0,14.0,28.399999618530277
132.25,48.0,99.0,14.0,28.399999618530277
132.25,48.5,99.0,14.0,28.399999618530277
131.25,46.5,99.0,14.0,28.399999618530277
130.75,47.0,99.0,14.0,28.399999618530277
130.75,50.0,99.0,14.0,28.399999618530277
131.5,51.0,99.0,14.0,28.399999618530277
131.25,50.5,99.0,14.0,28.399999618530277
131.25,51.5,99.0,14.0,28.399999618530277
131.25,49.0,99.0,14.0,28.399999618530277
131.25,49.0,99.0,14.0,28.399999618530277
131.25,52.0,99.0,14.0,28.399999618530277
129.0,51.5,99.0,14.0,28.399999618530277
127.5,52.0,99.0,14.0,28.5
127.5,51.5,99.0,14.0,28.399999618530277
127.25,50.5,99.0,14.0,28.399999618530277
127.25,52.5,99.0,14.0,28.399999618530277
126.5,52.5,99.0,14.0,28.399999618530277
126.5,52.0,99.0,14.0,28.399999618530277
125.0,52.5,99.0,14.0,28.397618657066708
125.0,51.0,99.0,14.0,28.395237695603143
122.5,52.0,99.0,14.0,28.392856734139578
122.5,54.0,99.0,14.0,28.39047577267601
123.0,53.0,99.0,14.0,28.388094811212447
123.0,55.0,99.0,14.0,28.385713849748885
119.5,55.0,99.0,14.0,28.38333288828532
119.5,54.5,99.0,14.0,28.380951926821755
121.5,56.0,99.0,14.0,28.37857096535819
121.5,56.5,99.0,14.0,28.376190003894624
123.75,55.5,99.0,14.0,28.37380904243106
123.25,55.5,99.0,14.0,28.37142808096749
123.25,56.0,99.0,14.0,28.36904711950393
124.0,54.5,99.0,14.0,28.366666158040363
124.0,53.0,99.0,14.0,28.3642851965768
125.25,56.0,99.0,14.0,28.36190423511324
125.25,56.0,99.0,14.0,28.35952327364967
126.0,56.5,99.0,14.0,28.357142312186102
126.0,55.0,99.0,14.0,28.35476135072254
128.25,54.0,99.0,14.0,28.352380389258972
128.25,54.0,99.0,14.0,28.34999942779541
130.75,55.5,99.0,14.0,28.347618466331845
130.75,56.5,99.0,14.0,28.34523750486828
132.0,55.5,99.0,14.0,28.342856543404714
132.0,55.0,99.0,14.0,28.34047558194115
131.5,56.0,99.0,14.0,28.338094620477584
131.5,54.0,99.0,14.0,28.335713659014026
130.25,55.5,99.0,14.0,28.333332697550457
130.25,55.0,99.0,14.0,28.33095173608689
129.0,54.0,99.0,14.0,28.328570774623326
129.0,53.5,99.0,14.0,28.32618981315976
126.25,52.5,99.0,14.0,28.3238088516962
126.25,54.5,99.0,14.0,28.32142789023263
126.25,53.5,99.0,14.0,28.319046928769065
126.75,54.0,99.0,14.0,28.3166659673055
126.75,50.0,99.0,14.0,28.31428500584193
125.0,51.5,99.0,14.0,28.311904044378373
125.0,54.5,99.0,14.0,28.309523082914808
123.75,55.5,99.0,14.0,28.307142121451243
123.75,55.5,99.0,14.0,28.30476115998768
124.0,54.0,99.0,14.0,28.302380198524112
124.0,54.0,99.0,14.0,28.299999237060547
125.0,55.5,99.0,14.0,28.299999237060547
125.0,56.0,99.0,14.0,28.299999237060547
125.25,56.0,99.0,14.0,28.299999237060547
126.25,56.5,99.0,14.0,28.299999237060547
126.25,57.5,99.0,14.0,28.299999237060547
126.0,57.0,99.0,14.0,28.299999237060547
126.0,58.0,99.0,14.0,28.299999237060547
128.0,56.5,99.0,14.0,28.299999237060547
128.0,58.0,99.0,14.0,28.299999237060547
132.0,57.5,99.0,14.0,28.299999237060547
132.0,55.0,99.0,14.0,28.299999237060547
135.75,56.0,99.0,14.0,28.399999618530277
135.75,54.0,99.0,14.0,28.399999618530277
138.25,53.5,99.0,14.0,28.399999618530277
138.25,57.5,99.0,14.0,28.399999618530277
138.75,56.5,99.0,14.0,28.399999618530277
141.5,56.5,99.0,14.0,28.399999618530277
141.5,56.0,99.0,14.0,28.399999618530277
140.75,53.0,99.0,14.0,28.399999618530277
139.5,54.5,99.0,14.0,28.399999618530277
139.5,57.5,99.0,14.0,28.399999618530277
138.25,60.0,99.0,14.0,28.399999618530277
138.25,58.5,99.0,14.0,28.399999618530277
136.5,56.0,99.0,14.0,28.399999618530277
136.25,61.5,99.0,14.0,28.399999618530277
136.25,62.0,99.0,14.0,28.399999618530277
133.0,63.0,99.0,14.0,28.399999618530277
133.0,58.5,99.0,14.0,28.399999618530277
130.25,58.5,99.0,14.0,28.399999618530277
130.25,61.0,99.0,14.0,28.399999618530277
129.0,61.5,99.0,14.0,28.399999618530277
129.0,60.0,99.0,14.0,28.399999618530277
126.75,57.0,99.0,14.0,28.399999618530277
126.75,59.0,99.0,14.0,28.399999618530277
125.75,58.5,99.0,14.0,28.399999618530277
125.75,58.5,99.0,14.0,28.399999618530277
124.5,58.0,99.0,14.0,28.399999618530277
124.5,58.5,99.0,14.0,28.399999618530277
123.0,59.0,99.0,14.0,28.399999618530277
123.0,60.0,99.0,14.0,28.399999618530277
123.5,59.5,99.0,14.0,28.399999618530277
123.5,58.0,99.0,14.0,28.399999618530277
121.75,57.5,99.0,14.0,28.399999618530277
121.75,56.5,99.0,14.0,28.399999618530277
122.0,58.0,99.0,14.0,28.399999618530277
122.0,61.0,99.0,14.0,28.399999618530277
123.0,64.5,99.0,14.0,28.5
123.0,64.5,99.0,14.0,28.449999809265137
125.75,66.0,99.0,14.0,28.399999618530277
125.25,66.5,99.0,14.0,28.5
125.25,65.5,99.0,14.0,28.5
125.75,65.0,99.0,14.0,28.5
125.75,64.5,99.0,14.0,28.5
122.25,65.0,99.0,14.0,28.5
122.25,64.0,99.0,14.0,28.5
122.25,64.0,99.0,14.0,28.5
123.5,63.0,99.0,14.0,28.5
123.5,62.5,99.0,14.0,28.5
123.0,63.5,99.0,14.0,28.5
123.0,61.5,99.0,14.0,28.5
128.0,60.5,99.0,14.0,28.5
128.0,59.0,99.0,14.0,28.5
127.5,57.0,99.0,14.0,28.5
127.25,54.0,99.0,14.0,28.49831932131984
127.25,59.0,99.0,14.0,28.496638642639677
127.25,61.0,99.0,14.0,28.49495796395951
127.25,60.5,99.0,14.0,28.493277285279348
127.75,56.5,99.0,14.0,28.49159660659918
127.75,51.0,99.0,14.0,28.489915927919014
127.75,52.0,99.0,14.0,28.48823524923885
127.25,54.5,99.0,14.0,28.48655457055869
127.25,54.0,99.0,14.0,28.48487389187853
127.0,51.0,99.0,14.0,28.48319321319837
127.0,47.5,99.0,14.0,28.481512534518203
126.75,37.0,99.0,14.0,28.47983185583804
126.75,41.0,99.0,14.0,28.47815117715788
125.75,47.5,99.0,14.0,28.47647049847771
125.75,47.0,99.0,14.0,28.474789819797547
125.25,46.5,99.0,14.0,28.473109141117384
125.25,39.5,99.0,14.0,28.47142846243722
124.0,28.0,99.0,14.0,28.469747783757057
124.0,25.0,99.0,14.0,28.46806710507689
123.25,29.5,99.0,14.0,28.46638642639673
123.25,32.5,99.0,14.0,28.464705747716568
124.25,35.0,99.0,14.0,28.463025069036405
124.25,33.5,99.0,14.0,28.46134439035624
124.25,25.0,99.0,14.0,28.459663711676075
124.5,29.0,99.0,14.0,28.457983032995912
124.5,37.0,99.0,14.0,28.45630235431575
124.5,47.5,99.0,14.0,28.454621675635583
127.5,47.0,99.0,14.0,28.452940996955423
127.5,45.0,99.0,14.0,28.45126031827526
127.5,47.5,99.0,14.0,28.449579639595097
127.5,43.5,99.0,14.0,28.447898960914934
127.5,49.5,99.0,14.0,28.44621828223477
127.5,56.5,99.0,14.0,28.444537603554604
127.5,59.0,99.0,14.0,28.44285692487444
127.5,58.0,99.0,14.0,28.44117624619428
127.5,48.5,99.0,14.0,28.439495567514115
127.5,50.5,99.0,14.0,28.43781488883395
127.5,54.5,99.0,14.0,28.43613421015379
127.5,54.0,99.0,14.0,28.434453531473626
127.5,52.0,99.0,14.0,28.432772852793462
127.5,50.5,99.0,14.0,28.4310921741133
127.5,49.5,99.0,14.0,28.429411495433133
127.5,49.5,99.0,14.0,28.42773081675297
0.0,50.5,99.0,14.0,28.426050138072807
0.0,49.5,99.0,14.0,28.424369459392643
0.0,50.0,99.0,14.0,28.42268878071248
0.0,49.5,99.0,14.0,28.42100810203232
0.0,50.0,99.0,14.0,28.419327423352154
0.0,49.5,99.0,14.0,28.41764674467199
0.0,50.5,99.0,14.0,28.415966065991828
0.0,50.0,99.0,14.0,28.41428538731166
0.0,57.5,99.0,14.0,28.4126047086315
0.0,58.5,99.0,14.0,28.41092402995133
0.0,58.5,99.0,14.0,28.40924335127117
0.0,59.0,99.0,14.0,28.40756267259101
0.0,61.5,99.0,14.0,28.40588199391085
0.0,61.5,99.0,14.0,28.404201315230683
0.0,60.0,99.0,14.0,28.40252063655052
0.0,58.0,99.0,14.0,28.40083995787036
0.0,64.0,99.0,14.0,28.39915927919019
0.0,66.0,99.0,14.0,28.397478600510027
0.0,64.0,99.0,14.0,28.395797921829864
0.0,56.0,99.0,14.0,28.3941172431497
0.0,55.5,99.0,14.0,28.392436564469534
0.0,60.0,99.0,14.0,28.39075588578937
0.0,61.5,99.0,14.0,28.38907520710921
0.0,54.5,99.0,14.0,28.38739452842905
0.0,50.0,99.0,14.0,28.385713849748885
115.5,56.5,99.0,14.0,28.38403317106872
108.0,58.0,99.0,14.0,28.38235249238856
108.0,55.0,99.0,14.0,28.380671813708396
108.0,45.5,99.0,14.0,28.37899113502823
108.0,44.5,99.0,14.0,28.377310456348063
108.0,51.0,99.0,14.0,28.375629777667903
108.0,52.5,99.0,14.0,28.37394909898774
107.75,50.5,99.0,14.0,28.372268420307577
107.75,41.5,99.0,14.0,28.37058774162741
107.75,40.5,99.0,14.0,28.368907062947248
107.75,47.0,99.0,14.0,28.367226384267084
107.75,49.5,99.0,14.0,28.36554570558692
107.75,51.5,99.0,14.0,28.36386502690676
0.0,52.0,99.0,14.0,28.362184348226595
0.0,52.0,99.0,14.0,28.360503669546432
0.0,52.0,99.0,14.0,28.35882299086627
0.0,50.5,99.0,14.0,28.357142312186102
121.0,46.5,99.0,14.0,28.355461633505943
121.0,50.5,99.0,14.0,28.353780954825776
121.0,54.0,99.0,14.0,28.352100276145613
121.0,56.0,99.0,14.0,28.35041959746545
121.75,55.0,99.0,14.0,28.348738918785287
121.75,54.0,99.0,14.0,28.347058240105124
121.75,51.0,99.0,14.0,28.34537756142496
121.75,48.5,99.0,14.0,28.3436968827448
121.75,52.5,99.0,14.0,28.342016204064635
122.0,52.5,99.0,14.0,28.34033552538447
122.0,52.5,99.0,14.0,28.33865484670431
121.75,53.0,99.0,14.0,28.336974168024145
121.75,49.0,99.0,14.0,28.33529348934398
122.0,49.5,99.0,14.0,28.333612810663816
122.0,50.5,99.0,14.0,28.331932131983653
122.0,48.5,99.0,14.0,28.33025145330349
136.0,49.0,99.0,14.0,28.328570774623326
136.0,49.0,99.0,14.0,28.326890095943163
132.0,47.5,99.0,14.0,28.325209417263
132.0,48.0,99.0,14.0,28.32352873858284
129.0,44.5,99.0,14.0,28.32184805990267
129.0,42.0,99.0,14.0,28.320167381222507
126.25,45.5,99.0,14.0,28.318486702542344
126.25,48.5,99.0,14.0,28.31680602386218
121.0,44.5,99.0,14.0,28.315125345182015
121.0,43.5,99.0,14.0,28.31344466650185
121.0,46.0,99.0,14.0,28.31176398782169
121.0,47.5,99.0,14.0,28.31008330914153
121.0,43.0,99.0,14.0,28.30840263046137
120.75,42.5,99.0,14.0,28.3067219517812
120.75,46.5,99.0,14.0,28.30504127310104
121.0,46.5,99.0,14.0,28.303360594420877
121.0,46.5,99.0,14.0,28.30167991574071
121.0,43.0,99.0,14.0,28.299999237060547
121.0,41.0,99.0,14.0,28.299999237060547
121.0,46.0,99.0,14.0,28.299999237060547
121.0,45.5,99.0,14.0,28.299999237060547
0.0,46.5,99.0,14.0,28.299999237060547
0.0,43.5,99.0,14.0,28.299999237060547
0.0,41.5,99.0,14.0,28.299999237060547
117.25,43.0,99.0,14.0,28.299999237060547
117.25,44.0,99.0,14.0,28.299999237060547
118.5,44.5,99.0,14.0,28.299999237060547
118.5,43.5,99.0,14.0,28.299999237060547
118.0,41.5,99.0,14.0,28.299999237060547
118.0,42.0,99.0,14.0,28.299999237060547
118.0,42.5,99.0,14.0,28.299999237060547
118.0,43.0,99.0,14.0,28.399999618530277
118.75,42.5,99.0,14.0,28.399999618530277
118.75,42.5,99.0,14.0,28.399999618530277
118.5,42.0,99.0,14.0,28.399999618530277
118.5,37.5,99.0,14.0,28.399999618530277
118.5,39.0,99.0,14.0,28.399999618530277
118.5,41.0,99.0,14.0,28.399999618530277
121.25,41.0,99.0,14.0,28.399999618530277
121.25,40.5,99.0,14.0,28.399999618530277
123.5,40.5,99.0,14.0,28.399999618530277
124.5,39.0,99.0,14.0,28.399999618530277
124.5,39.0,99.0,14.0,28.399999618530277
125.5,38.5,99.0,14.0,28.399999618530277
125.5,38.5,99.0,14.0,28.399999618530277
125.25,38.5,99.0,14.0,28.399999618530277
125.25,37.5,99.0,14.0,28.399999618530277
125.5,38.5,99.0,14.0,28.399999618530277
125.5,38.0,99.0,14.0,28.399999618530277
124.5,38.0,99.0,14.0,28.399999618530277
124.5,37.0,99.0,14.0,28.399999618530277
123.75,35.0,99.0,14.0,28.399999618530277
123.75,35.5,99.0,14.0,28.399999618530277
123.5,35.5,99.0,14.0,28.399999618530277
123.5,35.5,99.0,14.0,28.399999618530277
123.25,35.5,99.0,14.0,28.399999618530277
123.25,36.5,99.0,14.0,28.399999618530277
125.75,36.5,99.0,14.0,28.399999618530277
125.75,35.5,99.0,14.0,28.5
129.0,35.5,99.0,14.0,28.399999618530277
132.25,35.0,99.0,14.0,28.5
132.25,35.5,99.0,14.0,28.5
132.25,35.0,99.0,14.0,28.5
136.75,35.0,99.0,14.0,28.5
140.75,35.0,99.0,14.0,28.5
140.75,35.0,99.0,14.0,28.5
139.5,34.5,99.0,14.0,28.5
139.5,34.0,99.0,14.0,28.5
137.5,33.5,99.0,14.0,28.5
135.75,33.5,99.0,14.0,28.5
135.75,33.5,99.0,14.0,28.5
133.5,33.5,99.0,14.0,28.5
133.5,33.5,99.0,14.0,28.5
132.0,32.5,99.0,14.0,28.5
132.0,32.5,99.0,14.0,28.5
131.25,32.5,99.0,14.0,28.5
130.25,31.0,99.0,14.0,28.5
130.25,31.0,99.0,14.0,28.5
129.75,31.5,99.0,14.0,28.5
129.75,30.5,99.0,14.0,28.5
128.5,31.0,99.0,14.0,28.5
128.5,31.0,99.0,14.0,28.5
128.5,30.0,99.0,14.0,28.5
128.5,30.5,99.0,14.0,28.5
127.5,30.5,99.0,14.0,28.5
127.5,30.0,99.0,14.0,28.5
127.25,30.5,99.0,14.0,28.5
127.25,30.0,99.0,14.0,28.49929577196148
127.25,29.5,99.0,14.0,28.498591543922963
127.25,30.0,99.0,14.0,28.49788731588444
128.0,29.5,99.0,14.0,28.49718308784592
127.5,30.0,99.0,14.0,28.496478859807404
127.5,30.0,99.0,14.0,28.495774631768885
128.0,29.5,99.0,14.0,28.495070403730367
128.0,29.5,99.0,14.0,28.494366175691848
127.0,29.5,99.0,14.0,28.49366194765333
127.0,29.0,99.0,14.0,28.492957719614807
126.75,29.0,99.0,14.0,28.49225349157629
126.75,29.0,99.0,14.0,28.49154926353777
126.25,29.5,99.0,14.0,28.49084503549925
126.25,29.0,99.0,14.0,28.49014080746073
127.25,28.5,99.0,14.0,28.48943657942221
127.25,28.0,99.0,14.0,28.488732351383693
129.5,28.5,99.0,14.0,28.48802812334517
129.5,28.5,99.0,14.0,28.487323895306652
130.75,27.5,99.0,14.0,28.486619667268137
132.0,27.5,99.0,14.0,28.48591543922961
132.0,27.5,99.0,14.0,28.485211211191096
131.75,27.5,99.0,14.0,28.484506983152578
131.75,27.5,99.0,14.0,28.48380275511406
132.75,27.0,99.0,14.0,28.48309852707554
132.75,27.0,99.0,14.0,28.48239429903702
132.75,27.5,99.0,14.0,28.4816900709985
132.75,27.0,99.0,14.0,28.48098584295998
133.5,26.5,99.0,14.0,28.480281614921463
134.5,26.0,99.0,14.0,28.479577386882944
